master_id,lineage_id,name,first_public_year,time_scope,resource_type,trainability,is_independent_dataset,is_direct_robot_trainable,origin,embodiment,full_body_tier,hours,episodes,tasks,modalities,storage_format,access_bucket,access_status,download_verified,license,parent_aggregate,versions,primary_url,evidence_urls,evidence_level,source_scope,dedup_note,last_verified,citation_count,influence_tier,impact_score,verification_state,verification_note,official_source_count,project_url,semantic_scholar_url
R0254,lerobot-community-dataset-v3,LeRobot Community Dataset v3,2026,2022—2026主窗口,聚合/混合/内部数据,社区数据聚合与格式版本,false,false,未统一披露,未统一披露,非full-body,,,,,,可直接下载,可下载；各子集许可证与质量不同,是,未核验,,LeRobot Community Dataset v3 (2026),https://huggingface.co/datasets/lerobot/community_dataset_v3,https://huggingface.co/datasets/lerobot/community_dataset_v3,A,Hugging Face官方组织索引,,2026-09-02,0,新近/小众,0,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/lerobot/community_dataset_v3,
R0182,maniguard,MANIGUARD,2026,2022—2026主窗口,Benchmark/任务库,附带数据的benchmark,false,false,机器人操作安全数据套件,机械臂,非full-body,,,规范约束的操作安全评测与改进,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,MANIGUARD (2026),https://arxiv.org/abs/2608.17386,https://arxiv.org/abs/2608.17386,B,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,0,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/a62c6985ec2f497cd86c026cada91b7cfcaf4be0
R0251,molmoact-midtraining-mixture,MolmoAct Midtraining Mixture,2025,2022—2026主窗口,聚合/混合/内部数据,模型中期训练混合,false,false,机器人数据混合,未统一披露,非full-body,,,,,,部分开放/分散获取,论文、项目与数据托管入口已核验；具体分包与许可见项目页,待核验,CC BY 4.0,,MolmoAct Midtraining Mixture (2025),https://huggingface.co/datasets/allenai/MolmoAct-Midtraining-Mixture,https://huggingface.co/datasets/allenai/MolmoAct-Midtraining-Mixture,A,Hugging Face机构数据卡,,2026-09-02,0,新近/小众,0,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/allenai/MolmoAct-Midtraining-Mixture,
R0244,phyrogen,PhyRoGen,2026,2022—2026主窗口,数据生成器,生成管线/可生成训练数据,false,false,程序化物理操作谜题生成,机械臂/具身agent,非full-body,,,物理推理与操作任务合成,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,PhyRoGen (2026),https://arxiv.org/abs/2606.06569,https://arxiv.org/abs/2606.06569,B,arXiv第四轮查漏,,2026-09-02,0,新近/小众,0,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/f2c71ebac8e3a4d1ab3cff775f09377572a465ab
R0132,prism-industrial-skill-dataset,PRISM Industrial Skill Dataset,2026,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,真实工业接触操作采集,工业机械臂,非full-body,,,高精度接触丰富工业技能,多模态传感;机器人状态;动作,,部分开放/分散获取,论文与官方项目/代码入口已核验；数据包范围需按项目说明,待核验,未核验,,PRISM Industrial Skill Dataset (2026),https://arxiv.org/abs/2608.17962,https://arxiv.org/abs/2608.17962；https://tengbo-yu.github.io/PRISM/,A,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,0,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://tengbo-yu.github.io/PRISM/,https://www.semanticscholar.org/paper/9372d4c05efab9110eed13fc9aeaa2f7ab4ffc90
R0188,softvtbench,SoftVTBench,2026,2022—2026主窗口,Benchmark/任务库,附带数据的benchmark,false,false,视觉触觉真实采集,机械臂软物体操作,非full-body,,,可变形物体操作与视觉触觉评测,视觉;触觉;机器人状态;动作,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,SoftVTBench (2026),https://arxiv.org/abs/2608.18701,https://arxiv.org/abs/2608.18701,B,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,0,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/51e33968ef30b79699f3dd4ab244c512fba5c0e1
R0135,tableverse,TableVerse,2026,2022—2026主窗口,独立数据集,机器人感知/操作上游,true,false,真实场景支撑的大规模桌面布局,机械臂操作上游,非full-body,,,跨布局和场景的通用操作,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,TableVerse (2026),https://arxiv.org/abs/2607.21017,https://arxiv.org/abs/2607.21017,B,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,0,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/09c364022571303d45011c4661ffe48f8cf0a593
R0206,universal-manipulation-interface-umi,Universal Manipulation Interface (UMI),2024,2022—2026主窗口,采集系统,系统本身不等于数据集,false,false,真实人类示范到真实机器人,手持夹爪到单/双机械臂,非full-body,,,动态投掷、杯具、叠衣、洗碗,腕部RGB;相机/IMU轨迹;夹爪宽度;双夹爪相对位姿,项目数据格式,部分开放/分散获取,代码硬件开放；任务数据按项目提供,部分,项目条款,,Universal Manipulation Interface (UMI) (2024),https://umi-gripper.github.io/,https://umi-gripper.github.io/；https://github.com/real-stanford/universal_manipulation_interface,A,原64项深读台账,,2026-09-02,0,新近/小众,0,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://umi-gripper.github.io/,
R0163,vtdexmanip,VTDexManip,2025,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,真实+仿真,灵巧手,非full-body,,,视觉触觉预训练与六项灵巧操作,RGB;触觉;状态;动作,项目数据格式,可直接下载,项目数据与代码开放,是,项目条款,,VTDexManip (2025),https://lqts.github.io/VTDexManip/,https://lqts.github.io/VTDexManip/；https://openreview.net/forum?id=jf7C7EGw21,A,原64项深读台账,,2026-09-02,0,新近/小众,0,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://lqts.github.io/VTDexManip/,
R0292,amass,AMASS,2019,历史基础,聚合/混合/内部数据,聚合或内部训练混合,false,false,MoCap汇聚,人类全身,上游,40,11000,广泛人体动作,身体姿态;形状;部分手部,NPZ/SMPL参数,需申请/注册,注册后研究使用,入口已验证,非商业研究条款及子集条款,,AMASS (2019（背景）),https://amass.is.tue.mpg.de/,https://amass.is.tue.mpg.de/；https://arxiv.org/abs/1904.03278,A,原64项深读台账,,2026-09-02,1996,高影响,836,来源与开放状态已核验,论文/数据卡与既有官方来源交叉核验,2,,https://www.semanticscholar.org/paper/690c817ab5be8017ff713fa1028669debde205af
R0272,grab,GRAB,2020,历史基础,独立数据集,人类上游数据,true,false,MoCap,人类全身+手,上游,4,1334,全身抓取与物体交互,身体/手姿;物体位姿;接触,SMPL-X/物体参数,需申请/注册,注册后研究使用,入口已验证,非商业研究条款,,GRAB (2020（背景）),https://grab.is.tue.mpg.de/,https://grab.is.tue.mpg.de/；https://arxiv.org/abs/2008.11200,A,原64项深读台账,,2026-09-02,595,高影响,697.9,来源与开放状态已核验,论文/数据卡与既有官方来源交叉核验,2,,https://www.semanticscholar.org/paper/0808f356856bf8db3f5f24645dadc8e169fd14d2
R0264,qt-opt,QT-Opt,2018,历史基础,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,580392,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,QT-Opt (2018),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,106.2,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0266,robonet,Robonet,2019,历史基础,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,82432,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Robonet (2019),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,90.6,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0275,bc-z,BC-Z,2021,历史基础,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Mobile Manipulator,非full-body,,39350,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,BC-Z (2021),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,84.6,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0280,recon,RECON,2021,历史基础,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Wheeled Robot,非full-body,,11830,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,RECON (2021),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,75,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0262,coryhall,CoryHall,2018,历史基础,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Wheeled Robot,非full-body,,7328,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,CoryHall (2018),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,71.2,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0277,cmu-food-manipulation,CMU Food Manipulation,2021,历史基础,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,4200,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,CMU Food Manipulation (2021),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,66.7,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0268,stanford-kuka-multimodal,Stanford Kuka Multimodal,2019,历史基础,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,3000,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Stanford Kuka Multimodal (2019),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,64.1,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0267,roboturk,Roboturk,2019,历史基础,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,2144,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,Roboturk (2019),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,61.4,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0279,nyu-vinn,NYU VINN,2021,历史基础,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Mobile Manipulator,非full-body,,435,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,NYU VINN (2021),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,48.6,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0270,dlr-wheelchair-shared-control,DLR Wheelchair Shared Control,2020,历史基础,独立数据集,机器人episode/策略数据,true,true,Open X来源数据,Single Arm,非full-body,,100,Open X子数据集；任务口径依来源,视觉/状态/动作，依来源而异,RLDS/TFDS,可直接下载,可从Open X注册清单获取,是,各来源许可证,Open X-Embodiment,DLR Wheelchair Shared Control (2020),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,A,Open X官方表,,2026-09-02,0,新近/小众,36.9,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,
R0274,acronym,ACRONYM,2021,历史基础,独立数据集,历史基础资源,true,false,未统一披露,未统一披露,非full-body,,,,,,仅代码/论文,论文与官方项目/代码入口已核验；未确认独立数据包,待核验,未核验,,ACRONYM (2021),https://github.com/NVlabs/acronym,https://github.com/NVlabs/acronym,A,时间窗外经典资源,,2026-09-02,0,新近/小众,0,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://github.com/NVlabs/acronym,
R0281,ai2-thor,AI2-THOR,2017,历史基础,Benchmark/任务库,历史基础资源,false,false,未统一披露,未统一披露,非full-body,,,,,,开放状态待核验,历史项目入口可核验,待核验,未核验,,AI2-THOR (2017),https://ai2thor.allenai.org/,https://ai2thor.allenai.org/,B,时间窗外经典资源,,2026-09-02,0,新近/小众,0,来源字段待补,未能形成论文与项目/数据入口的交叉证据,1,,
R0285,alfred,ALFRED,2020,历史基础,Benchmark/任务库,历史基础资源,false,false,未统一披露,未统一披露,非full-body,,,,,,开放状态待核验,历史项目入口可核验,待核验,未核验,,ALFRED (2020),https://askforalfred.com/,https://askforalfred.com/,B,时间窗外经典资源,,2026-09-02,0,新近/小众,0,来源字段待补,未能形成论文与项目/数据入口的交叉证据,1,,
R0276,bridgedata-v1,BridgeData v1,2021,历史基础,独立数据集,历史基础资源,true,false,未统一披露,未统一披露,非full-body,,,,,,仅代码/论文,论文与官方项目/代码入口已核验；未确认独立数据包,待核验,未核验,,BridgeData v1 (2021),https://rail-berkeley.github.io/bridgedata/,https://rail-berkeley.github.io/bridgedata/,A,时间窗外经典资源,,2026-09-02,0,新近/小众,0,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://rail-berkeley.github.io/bridgedata/,
R0257,cmu-motion-capture,CMU Motion Capture,2003,历史基础,独立数据集,历史基础资源,true,false,未统一披露,未统一披露,非full-body,,,,,,开放状态待核验,历史项目入口可核验,待核验,未核验,,CMU Motion Capture (2003),http://mocap.cs.cmu.edu/,http://mocap.cs.cmu.edu/,B,时间窗外经典资源,,2026-09-02,0,新近/小众,0,来源字段待补,未能形成论文与项目/数据入口的交叉证据,1,,
R0269,contactpose,ContactPose,2020,历史基础,独立数据集,历史基础资源,true,false,未统一披露,未统一披露,非full-body,,,,,,开放状态待核验,历史项目入口可核验,待核验,未核验,,ContactPose (2020),https://contactpose.cc.gatech.edu/,https://contactpose.cc.gatech.edu/,B,时间窗外经典资源,,2026-09-02,0,新近/小众,0,来源字段待补,未能形成论文与项目/数据入口的交叉证据,1,,
R0278,dexycb,DexYCB,2021,历史基础,独立数据集,历史基础资源,true,false,未统一披露,未统一披露,非full-body,,,,,,仅代码/论文,论文与官方项目/代码入口已核验；未确认独立数据包,待核验,未核验,,DexYCB (2021),https://dex-ycb.github.io/,https://dex-ycb.github.io/,A,时间窗外经典资源,,2026-09-02,0,新近/小众,0,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://dex-ycb.github.io/,
R0271,epic-kitchens,EPIC-KITCHENS,2020,历史基础,独立数据集,历史基础资源,true,false,未统一披露,未统一披露,非full-body,,,,,,仅代码/论文,论文与官方项目/代码入口已核验；未确认独立数据包,待核验,未核验,,EPIC-KITCHENS (2020),https://epic-kitchens.github.io/,https://epic-kitchens.github.io/,A,时间窗外经典资源,,2026-09-02,0,新近/小众,0,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://epic-kitchens.github.io/,
R0263,gibson,Gibson,2018,历史基础,独立数据集,历史基础资源,true,false,未统一披露,未统一披露,非full-body,,,,,,开放状态待核验,历史项目入口可核验,待核验,未核验,,Gibson (2018),http://gibsonenv.stanford.edu/,http://gibsonenv.stanford.edu/,B,时间窗外经典资源,,2026-09-02,0,新近/小众,0,来源字段待补,未能形成论文与项目/数据入口的交叉证据,1,,
R0273,graspnet-1billion,GraspNet-1Billion,2020,历史基础,独立数据集,历史基础资源,true,false,未统一披露,未统一披露,非full-body,,,,,,开放状态待核验,历史项目入口可核验,待核验,未核验,,GraspNet-1Billion (2020),https://graspnet.net/,https://graspnet.net/,B,时间窗外经典资源,,2026-09-02,0,新近/小众,0,来源字段待补,未能形成论文与项目/数据入口的交叉证据,1,,
